time,cooling_load,ambient_temperature,electricity_price,pv_power_generation
16.833333333333332,4957.609765082427,21.584940677623383,0.3,210.31875046775696
16.916666666666668,4941.313106318702,21.59126627072513,0.3,204.95854345822573
17.0,4925.294442656958,21.597380377428863,0.3,199.60369117798476
17.083333333333332,4909.376643025188,21.60315952868225,0.3,194.27439297943477
17.166666666666668,4893.49429502511,21.60855231136385,0.3,188.9501796619702
17.25,4877.821156419673,21.613595191399096,0.3,183.6314997687332
17.333333333333332,4862.413152203657,21.61836178764068,0.3,178.31881969041083
17.416666666666668,4839.382175529512,21.622921558841096,0.3,173.01262462880598
17.5,4816.472670958035,21.627264537784804,0.3,167.71341956603567
17.583333333333332,4800.541617247609,21.631384877564884,0.3,161.87924183774882
17.666666666666668,4784.390467606516,21.63530319918551,0.3,156.05572144032857
17.75,4768.258789723687,21.63903513457735,0.3,150.24374616095224
17.833333333333332,4752.069524121039,21.64257864551694,0.3,144.4442590191982
17.916666666666668,4736.177316215814,21.64593928768269,0.3,138.6582640215385
18.0,4720.3702903706335,21.64913833872816,0.3,132.88683283857523
18.083333333333336,0.0,21.65093002945407,0.3,127.13968365453528
18.16666666666667,0.0,21.653896891287097,0.3,121.40869620479444
18.250000000000004,0.0,21.6537741041944,0.3,115.69520365542807
18.33333333333333,0.0,21.653355229660168,0.3,110.00064799237748
18.416666666666668,0.0,21.652936878333,0.3,104.32659569818338
18.5,0.0,21.65222730721647,0.3,98.67475689350862
18.58333333333333,0.0,21.651063590697284,0.3,93.15021510637996
18.666666666666668,0.0,21.64948551798966,0.3,87.65039506005718
18.75,0.0,21.64761760635349,0.3,82.17739685304909
18.83333333333333,0.0,21.64550969350693,0.3,76.73356557168334
18.916666666666668,0.0,21.64316886235148,0.3,71.3215444813087
19.0,0.0,21.640610661999258,0.3,65.94434604189924
19.08333333333333,0.0,21.63747034712846,0.165,60.623881655415325
19.166666666666668,0.0,21.633648465426443,0.165,55.34264766929203
19.25,0.0,21.62929107995613,0.165,50.10556902101288
19.33333333333333,0.0,21.624611873306428,0.165,44.91864609169453
19.416666666666668,0.0,21.619760001122767,0.165,39.78937524358602
19.5,0.0,21.614715748243807,0.165,34.727399990349674
19.58333333333333,0.0,21.60944623009039,0.165,31.222905580323925
19.666666666666668,0.0,21.603969012662866,0.165,27.72236280338371
19.75,0.0,21.59833576208715,0.165,24.22093479293012
19.83333333333333,0.0,21.592570034225968,0.165,20.71169806170471
19.916666666666668,0.0,21.58667971270899,0.165,17.185283633996054
20.0,0.0,21.58068818764918,0.165,13.630652475243492
20.08333333333333,0.0,21.57428165442892,0.165,10.043369123670884
20.166666666666668,0.0,21.567331689376825,0.165,6.439074516477747
20.25,0.0,21.55994592178677,0.165,3.1725677623762176
20.33333333333333,0.0,21.5523123106241,0.165,0.0
20.416666666666668,0.0,21.54455794066155,0.165,0.0
20.5,0.0,21.53670144410533,0.165,0.0
20.58333333333333,0.0,21.52872931001724,0.165,0.0
20.666666666666668,0.0,21.52059253150053,0.165,0.0
20.75,0.0,21.512275361957464,0.165,0.0
20.83333333333333,0.0,21.50373562241549,0.165,0.0
20.916666666666668,0.0,21.49496305673967,0.165,0.0
21.0,0.0,21.486009999729607,0.165,0.0
21.08333333333333,0.0,21.476680214511315,0.165,0.0
21.166666666666668,0.0,21.46691652148085,0.165,0.0
21.25,0.0,21.45678528795829,0.165,0.0
21.33333333333333,0.0,21.446418898867847,0.165,0.0
21.416666666666668,0.0,21.43592520165894,0.165,0.0
21.5,0.0,21.42529241330762,0.165,0.0
21.58333333333333,0.0,21.41450905625321,0.165,0.0
21.666666666666668,0.0,21.403591940269337,0.165,0.0
21.75,0.0,21.392578598096947,0.165,0.0
21.83333333333333,0.0,21.381437583746948,0.165,0.0
21.916666666666668,0.0,21.37013668423844,0.165,0.0
22.0,0.0,21.35869701679943,0.165,0.0
22.08333333333333,0.0,21.347673817497267,0.165,0.0
22.166666666666668,0.0,21.33714323497031,0.165,0.0
22.25,0.0,21.326900901655133,0.165,0.0
22.33333333333333,0.0,21.31675786195524,0.165,0.0
22.416666666666668,0.0,21.30657972195293,0.165,0.0
22.5,0.0,21.296303997135027,0.165,0.0
22.58333333333333,0.0,21.2859573045577,0.165,0.0
22.666666666666668,0.0,21.275594522459528,0.165,0.0
22.75,0.0,21.265270981005887,0.165,0.0
22.83333333333333,0.0,21.25496851145914,0.165,0.0
22.916666666666668,0.0,21.244664978008103,0.165,0.0
23.0,0.0,21.23435485223936,0.165,0.0
23.08333333333333,0.0,21.22420723260625,0.03,0.0
23.166666666666668,0.0,21.21396622011031,0.03,0.0
23.25,0.0,21.20295382230737,0.03,0.0
23.33333333333333,0.0,21.19076219445944,0.03,0.0
23.416666666666668,0.0,21.177534345491,0.03,0.0
23.5,0.0,21.163648867256452,0.03,0.0
23.58333333333333,0.0,21.1494544371708,0.03,0.0
23.666666666666668,0.0,21.13517458381811,0.03,0.0
23.75,0.0,21.12093237931908,0.03,0.0
23.83333333333333,0.0,21.10676282142129,0.03,0.0
23.916666666666668,0.0,21.09266340131399,0.03,0.0
24.0,0.0,21.0786510761749,0.03,0.0
0.0833333333333333,0.0,21.064912592137624,0.03,0.0
0.1666666666666666,0.0,21.051480880021764,0.03,0.0
0.25,0.0,21.03810127442127,0.03,0.0
0.3333333333333333,0.0,21.024630011470347,0.03,0.0
0.4166666666666666,0.0,21.01103703986972,0.03,0.0
0.5,0.0,20.99733935162889,0.03,0.0
0.5833333333333333,0.0,20.98357867254113,0.03,0.0
0.6666666666666666,0.0,20.96978671496679,0.03,0.0
0.75,0.0,20.955967395955422,0.03,0.0
0.8333333333333333,0.0,20.94209145934649,0.03,0.0
0.9166666666666666,0.0,20.92814553721723,0.03,0.0
1.0,0.0,20.91415546765044,0.03,0.0
1.0833333333333333,0.0,20.90020943678465,0.03,0.0
1.1666666666666667,0.0,20.88632330195175,0.03,0.0
1.25,0.0,20.87248170184816,0.03,0.0
1.3333333333333333,0.0,20.858659929616103,0.03,0.0
1.4166666666666663,0.0,20.84484028442391,0.03,0.0
1.5,0.0,20.8309986490266,0.03,0.0
1.5833333333333333,0.0,20.817138940142744,0.03,0.0
1.6666666666666663,0.0,20.80327830752399,0.03,0.0
1.75,0.0,20.789439943067507,0.03,0.0
1.8333333333333333,0.0,20.77563458839109,0.03,0.0
1.9166666666666663,0.0,20.76184476894104,0.03,0.0
2.0,0.0,20.748065928993743,0.03,0.0
2.083333333333333,0.0,20.734360409425204,0.03,0.0
2.166666666666667,0.0,20.72072512524492,0.03,0.0
2.25,0.0,20.70713625009159,0.03,0.0
2.333333333333333,0.0,20.693584629842658,0.03,0.0
2.416666666666667,0.0,20.680062191639852,0.03,0.0
2.5,0.0,20.66654592278849,0.03,0.0
2.583333333333333,0.0,20.65302579868519,0.03,0.0
2.666666666666667,0.0,20.639498851060257,0.03,0.0
2.75,0.0,20.62596913614444,0.03,0.0
2.833333333333333,0.0,20.61242600035023,0.03,0.0
2.916666666666667,0.0,20.5988552589047,0.03,0.0
3.0,0.0,20.585257959086363,0.03,0.0
3.083333333333333,0.0,20.57172646418445,0.03,0.0
3.166666666666667,0.0,20.55826725473125,0.03,0.0
3.25,0.0,20.54484533725268,0.03,0.0
3.333333333333333,0.0,20.53143506271444,0.03,0.0
3.416666666666667,0.0,20.518022968525447,0.03,0.0
3.5,0.0,20.5045928991551,0.03,0.0
3.583333333333333,0.0,20.49114971113756,0.03,0.0
3.6666666666666665,0.0,20.47769570958677,0.03,0.0
3.75,0.0,20.46424442813566,0.03,0.0
3.833333333333333,0.0,20.45081119315503,0.03,0.0
3.9166666666666665,0.0,20.437405450012204,0.03,0.0
4.0,0.0,20.42404005682603,0.03,0.0
4.083333333333333,0.0,20.41109986106561,0.03,0.0
4.166666666666667,0.0,20.39865260043173,0.03,0.0
4.25,0.0,20.38653903309168,0.03,0.0
4.333333333333333,0.0,20.374591751525468,0.03,0.0
4.416666666666667,0.0,20.3627187761098,0.03,0.0
4.5,0.0,20.350896947207566,0.03,0.0
4.583333333333333,0.0,20.33913710549331,0.03,0.0
4.666666666666667,0.0,20.32745136388593,0.03,0.0
4.75,0.0,20.315846943148543,0.03,0.0
4.833333333333333,0.0,20.304325786520412,0.03,0.0
4.916666666666667,0.0,20.29288525173824,0.03,9.874675548550544
5.0,0.0,20.28153255309188,0.03,15.41516517942734
5.083333333333333,0.0,20.27054281931009,0.03,20.9543791948903
5.166666666666667,0.0,20.26005973666633,0.03,26.512734389053254
5.25,0.0,20.250111510202498,0.03,32.12881914434382
5.333333333333333,0.0,20.240691320942144,0.03,37.83506084801876
5.416666666666667,0.0,20.231799754219253,0.03,43.65455397142606
5.5,0.0,20.22346876176115,0.03,49.602745053342815
5.583333333333333,0.0,20.21570129811973,0.03,59.58022449485651
5.666666666666667,0.0,20.20847524351898,0.03,70.01685603805802
5.75,0.0,20.20176568798433,0.03,80.88379090840003
5.833333333333333,0.0,20.19560004196364,0.03,92.1573942045883
5.916666666666667,0.0,20.19000036616153,0.03,103.8173263666165
6.0,0.0,20.184980766148307,0.03,115.8453594168049
6.083333333333333,0.0,20.18073193101775,0.03,128.2037681302096
6.166666666666667,0.0,20.17735472682308,0.03,140.8932961637849
6.25,0.0,20.174743184632497,0.03,153.89830902864006
6.333333333333333,0.0,20.172667414626133,0.03,167.20351082899035
6.416666666666667,0.0,20.17093443268976,0.03,180.79379810145912
6.5,0.0,20.16947551594372,0.03,194.654161706104
6.583333333333333,0.0,20.168282064631097,0.03,210.39993104891917
6.666666666666667,0.0,20.167269175380323,0.03,226.47358403859764
6.75,0.0,20.166206759359568,0.03,242.8550715782432
6.833333333333333,0.0,20.16494544953983,0.03,259.5242740652076
6.916666666666667,0.0,20.16414707373715,0.03,276.46099707994813
7.0,0.0,20.16416146023017,0.03,293.644972261806
7.083333333333333,0.0,20.16495655583068,0.165,311.0558719499351
7.166666666666667,0.0,20.16688631691288,0.165,328.67332650890444
7.25,0.0,20.17031110994042,0.165,346.476945608977
7.333333333333333,0.0,20.174992061142177,0.165,364.4463474373992
7.416666666666667,0.0,20.180473956395044,0.165,382.56118353801617
7.5,0.0,20.186552805155785,0.165,400.8011725425794
7.583333333333333,0.0,20.1931259994914,0.165,420.1026662928755
7.666666666666667,0.0,20.20011568980442,0.165,439.5147800568484
7.75,0.0,20.20751560083906,0.165,459.0148021182986
7.833333333333333,0.0,20.21535311069661,0.165,478.5802287451171
7.916666666666667,0.0,20.22359374284603,0.165,498.1888020100217
8.0,0.0,20.23211820159171,0.165,517.8185465254038
8.083333333333334,0.0,20.24091971892353,0.3,537.3936148032567
8.166666666666666,0.0,20.250100331713035,0.3,556.942718309072
8.25,0.0,20.25963642193861,0.3,576.4449370429363
8.333333333333334,0.0,20.269443201391915,0.3,595.8797805899251
8.416666666666666,0.0,20.27942238001745,0.3,615.2272219396002
8.5,0.0,20.28951427939589,0.3,634.4677224301641
8.583333333333334,7196.972382532134,20.295080914535976,0.3,652.8322290860083
8.666666666666666,6016.575017755707,20.30257874602619,0.3,671.06404900515
8.749999999999998,5417.626658174026,20.31077637799692,0.3,689.1454425034316
8.833333333333334,3763.733267503648,20.324628032418577,0.3,707.0592064109692
8.916666666666666,4857.233600786467,20.340933456414582,0.3,724.7886904410211
9.0,4933.106369840564,20.35666162303248,0.3,742.3178169018091
9.083333333333334,6236.478574241446,20.370966263975248,0.3,759.57868113909
9.166666666666666,6060.513156597439,20.38440074986761,0.3,776.6062139749215
9.25,5791.523172705993,20.39769974977612,0.3,793.3861639848917
9.333333333333334,5569.139703692297,20.41116457508131,0.3,809.9048994596608
9.416666666666666,5429.349088606274,20.42472841392446,0.3,826.1494128685156
9.5,5354.932097264403,20.43830318128203,0.3,842.1073225421964
9.583333333333334,5316.418094510578,20.451703126106292,0.3,855.2107887944696
9.666666666666666,5295.750004790871,20.46465297406025,0.3,868.0374782215486
9.75,5284.321026208925,20.47689032760764,0.3,880.5788417957873
9.833333333333334,5278.043072103451,20.48828332665926,0.3,892.8267668438722
9.916666666666666,5275.124391051058,20.49885550248469,0.3,904.773570952485
10.0,5274.357112712261,20.508727042292332,0.3,916.411993985324
10.083333333333334,5274.571865156184,20.51784574286984,0.3,927.8991426273324
10.166666666666666,5273.86278335396,20.52633227288657,0.3,939.0691096229224
10.25,5272.636227549354,20.534417920037452,0.3,949.9156794586796
10.333333333333334,5271.19173117943,20.542284439889283,0.3,960.4330086432602
10.416666666666666,5269.014315919456,20.55015582208548,0.3,970.6156131219212
10.5,5265.946014526866,20.558130511894056,0.3,980.45835315486
10.583333333333334,5260.274565491321,20.56623142293776,0.3,986.2061566221288
10.666666666666666,5253.285547885361,20.57446331609209,0.3,991.6595508073708
10.75,5245.929640592329,20.58283985146787,0.3,996.8155489535658
10.833333333333334,5236.338840658916,20.59136039892909,0.3,1001.6712837466875
10.916666666666666,5225.991477652846,20.600033426816537,0.3,1006.2239985441756
11.0,5214.756345291467,20.60887482027528,0.3,1010.4710393489262
11.083333333333334,5203.53430009614,20.61780742503505,0.3,1014.482647371544
11.166666666666666,5192.268848676049,20.626823311189696,0.3,1018.1841976052418
11.25,5181.146356164306,20.635956031885616,0.3,1021.573211017528
11.333333333333334,5170.468773937872,20.64523742505287,0.3,1024.6472747126431
11.416666666666666,5160.477861634799,20.65468885901316,0.3,1027.4040292593197
11.5,5155.991005492799,20.664351972709976,0.3,1029.841164308551
11.583333333333334,5150.452111329662,20.674200673076303,0.3,1027.4889383710324
11.666666666666666,5139.301836371857,20.68421708582645,0.3,1024.8707210714192
11.75,5129.1874622160485,20.694394525279424,0.3,1021.9855799646024
11.833333333333334,5120.417439729907,20.70474671507515,0.3,1018.8325859601972
11.916666666666666,5113.727781040581,20.715280802950947,0.3,1015.4108202105732
12.0,5108.965787075218,20.72598193976401,0.3,1011.7193725691366
12.083333333333334,5105.755381325484,20.7367389954685,0.3,1007.8300365772628
12.166666666666666,5103.923148678367,20.74755932846223,0.3,1003.6686395996242
12.25,5103.301155856644,20.75848893248851,0.3,999.2342617492146
12.333333333333334,5103.764164647148,20.76954452549665,0.3,994.5260063636448
12.416666666666666,5105.485245040444,20.78073877729057,0.3,989.5430069415952
12.5,5109.579628872769,20.792076974815227,0.3,984.2844351244772
12.583333333333334,5112.725272904484,20.80352991428217,0.3,974.2600931158496
12.666666666666666,5114.940569745775,20.8150578756401,0.3,964.0186610998968
12.75,5116.317035855174,20.826648121560588,0.3,953.56310646947
12.833333333333334,5116.632983613117,20.83830220484675,0.3,942.8965675811536
12.916666666666666,5115.722120566297,20.850012665145247,0.3,932.0223497232394
13.0,5113.489962216121,20.86177359564397,0.3,920.9439394183684
13.083333333333334,5109.765298371449,20.873477903542817,0.3,909.7302577198168
13.166666666666666,5105.57293579701,20.8851016537418,0.3,898.3181514909166
13.25,5101.809165967143,20.89666573168249,0.3,886.7116203184743
